Temperature,Rainfall,Humidity,Moisture,Potassium,Phosphorus,Crop
21,296,76,383,233,105,Rice
16,70,83,457,272,90,Tomato
24,50,51,445,276,222,Wheat
20,47,64,426,428,391,Barley
18,111,36,337,326,17,chile
24,232,78,404,175,170,Rice
15,70,77,538,191,335,Tomato
24,58,50,444,163,202,Wheat
21,39,62,408,297,348,Barley
19,99,39,303,190,38,chile
25,297,62,398,156,202,Rice
13,138,76,577,228,297,Tomato
21,31,50,420,197,257,Wheat
26,39,63,414,445,359,Barley
22,84,37,302,246,35,chile
26,335,77,413,82,174,Rice
15,116,80,461,279,203,Tomato
23,61,58,421,201,264,Wheat
27,41,64,383,409,294,Barley
25,107,38,324,312,37,chile
21,190,76,421,130,80,Rice
15,108,90,536,193,155,Tomato
23,94,54,419,310,280,Wheat
22,42,69,419,386,376,Barley
24,97,32,373,319,25,chile
25,248,76,398,63,255,Rice
13,114,76,618,254,300,Tomato
24,69,50,408,310,254,Wheat
13,48,62,420,383,346,Barley
20,108,35,306,334,30,chile
22,211,80,401,197,263,Rice
13,107,77,522,286,338,Tomato
24,37,55,445,321,274,Wheat
17,48,66,384,423,285,Barley
18,119,40,368,214,20,chile
27,263,72,389,169,309,Rice
15,62,75,497,251,59,Tomato
21,97,53,412,381,262,Wheat
7,43,63,417,329,317,Barley
19,108,34,335,245,17,chile
22,207,69,395,74,200,Rice
16,64,85,591,251,278,Tomato
23,73,58,434,244,219,Wheat
15,43,60,400,421,256,Barley
25,118,36,363,232,27,chile
22,252,75,405,168,328,Rice
15,117,75,506,219,322,Tomato
22,42,54,405,392,216,Wheat
10,43,68,412,415,402,Barley
23,107,39,343,282,30,chile
25,313,60,416,259,281,Rice
15,128,82,591,293,252,Tomato
23,51,58,414,154,262,Wheat
12,43,68,406,364,426,Barley
26,103,33,370,299,23,chile
21,202,62,395,180,68,Rice
16,93,80,536,286,322,Tomato
22,55,52,408,117,217,Wheat
7,43,65,384,376,259,Barley
20,108,40,361,209,36,chile
24,194,66,390,181,255,Rice
16,119,90,536,202,139,Tomato
23,46,58,450,226,202,Wheat
8,42,66,407,365,345,Barley
22,104,39,350,251,42,chile
21,230,70,386,123,258,Rice
16,80,83,523,259,91,Tomato
22,44,54,426,332,201,Wheat
7,43,70,390,377,352,Barley
21,87,40,356,260,24,chile
23,207,67,391,132,151,Rice
14,99,82,645,206,31,Tomato
24,84,58,444,164,198,Wheat
25,45,65,385,432,348,Barley
21,95,35,349,231,19,chile
23,183,70,393,150,78,Rice
14,150,83,554,247,173,Tomato
23,34,59,412,261,246,Wheat
5,47,63,421,413,332,Barley
25,117,40,400,247,17,chile
23,335,79,418,264,283,Rice
16,75,89,454,266,186,Tomato
22,96,53,401,199,209,Wheat
17,49,64,408,351,285,Barley
24,93,34,307,268,46,chile
27,204,63,419,225,89,Rice
13,89,78,648,205,302,Tomato
23,79,60,424,236,257,Wheat
18,45,69,387,408,341,Barley
21,80,30,331,223,24,chile
21,257,63,405,74,210,Rice
13,78,90,540,194,117,Tomato
22,40,59,442,133,271,Wheat
8,44,60,390,413,438,Barley
19,118,30,319,266,19,chile
22,217,64,418,73,234,Rice
16,73,87,590,203,70,Tomato
23,90,51,403,322,280,Wheat
19,45,65,392,340,320,Barley
18,110,33,363,188,42,chile
23,190,61,415,139,322,Rice
15,134,75,516,267,237,Tomato
22,93,53,414,122,241,Wheat
14,44,67,410,301,240,Barley
20,103,39,389,326,44,chile
25,285,74,427,92,194,Rice
16,73,77,550,255,238,Tomato
24,43,54,430,161,250,Wheat
16,41,63,397,431,286,Barley
20,109,39,302,251,31,chile
26,302,74,426,157,286,Rice
14,64,79,585,236,132,Tomato
21,79,51,427,156,224,Wheat
18,41,61,401,310,429,Barley
22,109,32,345,287,43,chile
22,314,66,418,131,227,Rice
15,73,77,523,206,354,Tomato
24,40,50,410,156,199,Wheat
15,39,69,395,326,429,Barley
24,109,36,379,239,25,chile
27,252,64,420,60,142,Rice
16,88,77,614,234,239,Tomato
22,73,55,409,380,247,Wheat
25,44,63,420,350,387,Barley
18,98,30,372,212,19,chile
22,276,70,409,209,290,Rice
15,103,78,527,225,112,Tomato
21,42,50,444,141,271,Wheat
25,40,63,400,427,298,Barley
24,98,33,394,302,20,chile
21,282,66,404,244,87,Rice
15,62,81,503,216,241,Tomato
22,77,59,446,264,201,Wheat
18,41,66,414,313,384,Barley
19,105,40,345,231,29,chile
21,344,79,396,85,267,Rice
15,114,80,550,249,105,Tomato
23,81,59,437,207,204,Wheat
8,40,60,380,403,355,Barley
25,93,39,380,247,46,chile
27,278,66,414,155,57,Rice
16,107,76,491,224,264,Tomato
24,81,60,402,369,202,Wheat
11,42,60,403,351,329,Barley
19,112,35,332,208,23,chile
21,214,72,408,198,247,Rice
16,91,83,592,246,325,Tomato
24,50,51,401,254,208,Wheat
23,41,66,406,306,379,Barley
20,109,33,305,243,36,chile
25,291,77,411,137,57,Rice
14,117,90,568,273,35,Tomato
23,84,50,433,329,280,Wheat
7,49,68,384,360,421,Barley
22,88,40,332,211,23,chile
22,270,73,406,213,139,Rice
14,109,77,516,256,189,Tomato
24,79,52,432,129,234,Wheat
20,45,70,389,319,339,Barley
24,97,34,324,209,25,chile
22,281,78,394,166,71,Rice
15,73,85,625,247,332,Tomato
21,59,52,426,189,273,Wheat
6,45,60,382,330,391,Barley
20,102,34,314,222,42,chile
24,223,66,388,91,252,Rice
14,150,82,470,229,329,Tomato
22,80,50,414,378,209,Wheat
19,47,62,421,400,259,Barley
20,120,37,327,325,39,chile
21,308,69,396,83,331,Rice
14,123,76,640,275,221,Tomato
22,92,50,404,178,261,Wheat
24,45,64,398,436,309,Barley
25,87,39,319,262,25,chile
27,304,62,407,77,96,Rice
15,102,90,537,204,313,Tomato
23,61,50,418,216,219,Wheat
9,48,63,382,398,279,Barley
24,112,35,315,190,17,chile
22,303,62,395,189,209,Rice
14,126,88,486,208,98,Tomato
23,79,52,435,259,275,Wheat
23,45,62,383,438,381,Barley
22,106,31,306,225,27,chile
25,301,71,421,184,249,Rice
14,145,83,580,244,106,Tomato
21,51,58,408,256,279,Wheat
12,44,60,408,295,379,Barley
21,115,32,356,338,35,chile
23,176,65,386,202,214,Rice
15,111,82,596,241,235,Tomato
23,57,53,440,195,243,Wheat
6,43,66,421,318,363,Barley
21,108,36,301,285,30,chile
21,245,71,425,89,329,Rice
16,112,81,617,288,191,Tomato
23,31,59,439,246,199,Wheat
6,40,68,427,411,422,Barley
20,112,36,317,253,26,chile
27,177,69,385,203,162,Rice
13,66,81,459,239,247,Tomato
22,60,60,405,159,207,Wheat
17,45,62,416,396,299,Barley
23,89,37,346,311,23,chile
26,203,61,425,200,59,Rice
13,131,81,553,292,170,Tomato
23,32,56,400,290,235,Wheat
6,47,70,426,333,434,Barley
23,109,34,375,315,21,chile
25,277,73,405,105,317,Rice
14,119,76,512,250,71,Tomato
21,43,54,401,234,273,Wheat
15,39,67,388,327,362,Barley
22,83,32,357,232,23,chile
21,332,64,411,151,201,Rice
13,137,81,606,262,284,Tomato
22,46,55,449,158,200,Wheat
25,47,64,381,301,396,Barley
26,100,30,312,308,19,chile
27,289,70,403,198,190,Rice
15,125,79,557,224,42,Tomato
22,87,51,437,241,287,Wheat
6,46,62,425,449,428,Barley
18,85,33,389,312,20,chile
21,195,80,407,208,211,Rice
16,114,87,483,225,97,Tomato
23,83,52,413,250,232,Wheat
8,41,64,416,319,432,Barley
19,118,34,399,241,25,chile
21,291,80,383,195,241,Rice
16,98,87,555,189,166,Tomato
23,97,55,400,254,259,Wheat
9,50,64,385,406,408,Barley
19,112,40,307,274,40,chile
25,186,72,383,106,320,Rice
16,146,76,485,249,118,Tomato
23,64,53,447,184,289,Wheat
25,39,63,396,350,257,Barley
18,84,37,366,332,30,chile
23,329,67,395,94,76,Rice
13,78,81,568,213,111,Tomato
21,58,55,444,333,259,Wheat
16,49,64,396,310,361,Barley
26,105,39,370,211,24,chile
21,316,68,407,131,207,Rice
16,141,88,469,226,349,Tomato
24,47,50,408,236,228,Wheat
8,49,60,395,441,262,Barley
23,88,36,314,248,32,chile
27,226,77,405,228,188,Rice
13,106,75,584,280,151,Tomato
22,38,56,423,376,244,Wheat
13,40,65,381,341,434,Barley
24,115,39,383,255,41,chile
24,207,65,413,151,213,Rice
14,93,80,648,210,204,Tomato
23,73,58,411,390,263,Wheat
17,39,65,429,378,260,Barley
26,106,34,365,230,24,chile
24,230,78,388,268,138,Rice
16,92,81,542,224,110,Tomato
22,86,52,414,358,215,Wheat
5,40,64,421,321,277,Barley
20,120,34,384,255,25,chile
25,295,61,424,220,189,Rice
13,114,84,480,218,294,Tomato
22,94,58,450,299,238,Wheat
24,43,62,420,361,390,Barley
22,93,33,352,328,39,chile
24,331,63,387,258,206,Rice
13,118,85,619,283,154,Tomato
24,46,54,403,201,201,Wheat
11,43,60,387,446,236,Barley
20,116,34,374,285,18,chile
25,322,60,391,228,272,Rice
13,90,78,514,265,140,Tomato
22,86,59,438,213,239,Wheat
23,39,60,425,440,432,Barley
18,110,36,321,259,44,chile
22,252,60,409,244,286,Rice
15,103,85,474,258,158,Tomato
24,66,59,430,124,237,Wheat
25,45,67,404,413,403,Barley
22,92,32,350,332,40,chile
21,256,78,409,161,92,Rice
15,98,88,566,266,175,Tomato
22,75,53,406,187,248,Wheat
22,44,63,392,293,248,Barley
21,118,40,339,298,34,chile
26,252,80,402,155,94,Rice
14,76,89,629,258,24,Tomato
22,58,52,448,282,200,Wheat
6,50,66,418,354,260,Barley
19,114,36,331,308,41,chile
23,198,69,387,259,173,Rice
15,84,80,473,214,239,Tomato
24,58,56,424,187,251,Wheat
5,48,63,382,379,229,Barley
23,87,39,371,201,33,chile
23,298,69,423,178,157,Rice
13,118,82,553,216,93,Tomato
23,31,53,440,227,209,Wheat
9,44,62,397,358,340,Barley
22,88,33,376,225,22,chile
22,219,60,409,232,114,Rice
14,142,84,536,274,80,Tomato
24,38,52,424,132,283,Wheat
25,42,65,393,434,362,Barley
25,86,34,386,308,24,chile
25,248,68,390,202,96,Rice
15,88,86,479,261,184,Tomato
21,69,59,404,307,290,Wheat
15,44,61,391,441,240,Barley
26,101,34,378,273,19,chile
26,279,60,406,101,294,Rice
16,83,82,492,257,214,Tomato
24,80,53,434,241,231,Wheat
18,44,66,413,352,436,Barley
23,103,32,339,249,36,chile
24,240,79,385,82,161,Rice
15,73,82,566,269,134,Tomato
24,46,52,436,202,196,Wheat
11,41,69,399,385,437,Barley
21,115,31,326,200,28,chile
23,301,78,402,165,288,Rice
13,91,76,486,255,271,Tomato
23,86,52,449,115,226,Wheat
14,44,63,389,384,361,Barley
19,93,37,327,259,36,chile
26,198,60,386,257,113,Rice
13,141,87,542,271,168,Tomato
23,51,59,410,219,257,Wheat
10,39,69,415,434,313,Barley
26,83,33,309,291,46,chile
21,330,71,404,169,196,Rice
16,118,87,472,204,266,Tomato
21,46,57,445,332,210,Wheat
9,46,61,411,311,273,Barley
24,94,35,330,217,26,chile
21,299,78,385,252,88,Rice
15,137,89,517,261,274,Tomato
24,78,52,408,117,196,Wheat
18,43,65,405,441,351,Barley
21,86,38,386,227,29,chile
23,310,66,407,172,138,Rice
13,117,83,624,235,348,Tomato
21,81,51,412,216,239,Wheat
11,39,70,388,452,320,Barley
22,119,40,361,187,28,chile
25,345,68,404,134,252,Rice
13,100,79,597,271,144,Tomato
22,31,50,408,272,289,Wheat
7,49,68,388,302,351,Barley
26,118,31,337,188,34,chile
26,271,68,403,130,294,Rice
16,90,86,636,251,227,Tomato
22,77,55,408,199,267,Wheat
6,39,70,413,325,273,Barley
26,80,30,339,220,29,chile
21,297,66,388,230,318,Rice
15,147,79,517,208,110,Tomato
24,66,56,422,272,281,Wheat
14,50,70,396,308,385,Barley
20,95,33,374,325,35,chile
26,347,79,424,67,66,Rice
15,95,78,601,281,63,Tomato
23,100,58,441,154,268,Wheat
18,48,66,389,416,378,Barley
26,88,34,303,245,29,chile
24,205,71,430,210,306,Rice
14,121,86,529,232,144,Tomato
23,76,52,438,145,288,Wheat
8,49,63,419,345,232,Barley
23,82,32,378,229,35,chile
26,341,74,383,256,73,Rice
14,100,86,545,188,260,Tomato
23,54,51,406,298,263,Wheat
24,42,67,384,407,249,Barley
21,97,30,370,337,45,chile
26,335,74,428,104,107,Rice
13,145,90,491,231,317,Tomato
23,30,52,439,212,220,Wheat
15,50,65,382,411,297,Barley
18,103,40,340,240,17,chile
21,309,65,398,128,183,Rice
16,69,75,457,196,140,Tomato
24,37,60,431,146,234,Wheat
21,40,69,405,303,240,Barley
23,82,30,332,275,31,chile
27,234,75,428,215,125,Rice
13,79,83,569,268,354,Tomato
21,63,57,407,167,236,Wheat
13,43,67,398,363,221,Barley
24,87,31,320,245,36,chile
21,315,74,389,177,75,Rice
14,125,83,504,245,204,Tomato
21,49,55,406,179,264,Wheat
21,46,60,428,337,285,Barley
23,106,40,380,204,24,chile
23,278,79,397,78,232,Rice
13,96,89,645,255,107,Tomato
21,50,57,403,221,273,Wheat
22,48,68,403,348,390,Barley
18,106,35,369,198,40,chile
26,228,72,425,131,218,Rice
15,108,89,613,209,124,Tomato
21,44,54,409,242,283,Wheat
15,41,63,395,404,353,Barley
26,84,33,306,206,42,chile
27,234,66,410,184,167,Rice
16,92,88,581,232,24,Tomato
22,42,59,428,318,262,Wheat
12,39,68,387,306,267,Barley
18,82,38,311,315,35,chile
26,325,79,402,190,68,Rice
16,144,81,584,212,299,Tomato
21,54,60,402,289,276,Wheat
12,48,60,407,306,327,Barley
21,113,37,339,243,22,chile
24,305,66,411,172,120,Rice
16,67,76,526,280,36,Tomato
23,40,59,441,306,251,Wheat
24,50,60,413,419,256,Barley
24,90,38,305,226,17,chile
22,212,70,399,266,94,Rice
13,72,75,622,292,347,Tomato
24,41,53,433,187,195,Wheat
15,47,65,393,437,412,Barley
21,119,31,340,325,26,chile
25,331,74,397,86,59,Rice
16,150,88,604,291,175,Tomato
21,47,60,401,102,224,Wheat
19,45,70,430,309,261,Barley
22,90,40,308,284,38,chile
21,210,78,422,171,78,Rice
14,82,86,607,241,152,Tomato
23,56,53,405,324,211,Wheat
19,41,62,402,387,321,Barley
23,112,33,339,264,37,chile
27,222,69,409,92,296,Rice
15,109,76,545,189,194,Tomato
23,44,60,419,138,271,Wheat
20,49,70,391,282,438,Barley
22,90,39,376,261,35,chile
26,217,71,400,189,66,Rice
15,86,75,620,220,126,Tomato
24,54,55,406,285,284,Wheat
11,39,66,390,380,365,Barley
26,119,34,393,293,32,chile
22,194,80,430,57,290,Rice
13,82,84,650,243,177,Tomato
21,82,59,443,371,248,Wheat
11,47,68,428,281,273,Barley
24,96,37,396,308,17,chile
24,343,77,404,243,306,Rice
13,118,90,537,248,248,Tomato
22,69,56,405,250,212,Wheat
16,44,63,412,375,407,Barley
25,103,39,328,329,35,chile
23,320,76,408,138,254,Rice
16,102,77,468,203,122,Tomato
22,31,51,429,225,256,Wheat
12,50,63,421,374,291,Barley
26,113,35,371,293,27,chile
24,204,80,399,96,201,Rice
16,115,80,477,244,232,Tomato
24,41,51,410,268,209,Wheat
6,46,70,424,321,376,Barley
23,118,36,362,190,45,chile
21,245,62,409,193,259,Rice
13,87,75,543,283,158,Tomato
24,44,53,404,241,236,Wheat
20,47,68,426,451,287,Barley
23,118,36,385,236,29,chile
25,214,75,385,189,107,Rice
15,120,84,519,278,125,Tomato
22,50,50,404,124,224,Wheat
24,48,69,418,418,399,Barley
21,106,30,363,265,34,chile
22,253,68,389,207,212,Rice
14,135,75,528,280,237,Tomato
23,50,50,430,143,269,Wheat
5,46,60,382,395,322,Barley
21,102,37,340,273,40,chile
22,287,79,403,194,328,Rice
16,112,77,650,290,33,Tomato
23,80,56,403,336,284,Wheat
19,40,69,408,296,265,Barley
19,85,34,327,198,41,chile
25,326,63,404,249,73,Rice
16,99,90,562,203,213,Tomato
23,99,59,439,135,236,Wheat
24,41,63,428,349,387,Barley
22,110,30,379,299,42,chile
22,342,67,384,119,90,Rice
13,62,78,488,235,122,Tomato
24,78,55,409,198,269,Wheat
6,50,64,398,354,237,Barley
22,81,32,371,191,37,chile
26,314,77,427,75,298,Rice
14,111,79,609,277,284,Tomato
22,87,53,411,269,221,Wheat
22,45,60,415,365,427,Barley
19,94,34,307,262,41,chile
21,226,78,401,67,64,Rice
14,131,83,451,195,53,Tomato
22,54,53,415,165,276,Wheat
21,46,60,386,437,233,Barley
19,114,32,349,301,34,chile
23,253,69,418,112,138,Rice
16,67,81,517,214,332,Tomato
21,36,51,441,105,248,Wheat
14,39,68,421,425,334,Barley
26,82,30,364,325,30,chile
23,280,68,420,188,283,Rice
14,114,90,558,239,219,Tomato
22,57,53,448,387,264,Wheat
6,42,70,396,389,235,Barley
25,92,35,383,260,25,chile
25,192,79,386,92,290,Rice
14,116,83,606,206,270,Tomato
23,36,54,401,349,218,Wheat
20,40,68,418,295,381,Barley
18,94,35,388,246,43,chile
21,195,62,408,165,125,Rice
15,90,86,502,193,345,Tomato
23,100,54,401,386,221,Wheat
13,47,68,421,442,325,Barley
26,84,35,323,195,23,chile
27,211,78,402,166,216,Rice
13,110,90,543,188,159,Tomato
22,78,52,436,176,263,Wheat
5,39,60,381,431,257,Barley
23,92,34,363,323,45,chile
21,299,79,405,101,245,Rice
13,97,76,520,259,51,Tomato
21,95,50,406,150,232,Wheat
7,44,60,386,384,282,Barley
24,102,35,379,306,19,chile
22,276,61,407,129,58,Rice
15,131,85,637,208,102,Tomato
24,91,57,433,239,204,Wheat
8,47,62,393,347,298,Barley
24,88,32,346,285,38,chile
25,176,78,409,199,288,Rice
13,84,79,625,286,349,Tomato
22,100,54,438,325,249,Wheat
27,39,66,410,294,318,Barley
22,100,32,316,272,39,chile
24,178,67,429,63,149,Rice
14,123,86,605,284,91,Tomato
22,39,56,404,227,267,Wheat
7,45,70,422,335,330,Barley
22,88,36,352,243,22,chile
21,346,63,403,190,262,Rice
14,141,78,624,210,121,Tomato
22,52,52,404,321,232,Wheat
8,50,65,394,406,370,Barley
25,110,37,363,210,40,chile
24,196,66,418,183,159,Rice
14,147,81,487,260,93,Tomato
22,93,58,425,261,277,Wheat
13,50,63,417,419,237,Barley
24,89,32,312,318,40,chile
26,207,69,413,94,225,Rice
15,82,90,585,217,297,Tomato
22,63,60,412,149,278,Wheat
6,49,68,384,432,322,Barley
23,89,38,374,269,25,chile
22,261,79,426,250,247,Rice
13,100,75,485,271,129,Tomato
24,90,52,421,114,265,Wheat
24,49,66,393,394,305,Barley
23,98,34,300,223,18,chile
22,219,73,415,232,162,Rice
13,96,88,473,238,125,Tomato
24,62,51,405,234,246,Wheat
11,46,64,406,382,262,Barley
25,92,30,383,208,17,chile
27,256,64,399,91,99,Rice
16,127,81,648,285,356,Tomato
23,62,50,420,114,232,Wheat
5,50,64,380,435,322,Barley
19,99,37,378,266,22,chile
23,195,61,429,189,197,Rice
16,110,88,566,284,128,Tomato
23,35,55,440,202,251,Wheat
12,43,67,422,294,326,Barley
25,106,35,320,198,18,chile
27,211,70,407,58,195,Rice
15,101,86,517,281,245,Tomato
22,91,57,414,252,226,Wheat
26,50,66,390,398,384,Barley
22,119,30,344,313,42,chile
22,202,73,405,171,301,Rice
14,95,86,450,224,53,Tomato
21,100,51,432,112,261,Wheat
26,50,64,426,443,301,Barley
24,81,31,342,248,40,chile
23,340,79,394,231,331,Rice
14,117,83,522,254,223,Tomato
21,43,54,433,133,278,Wheat
9,40,61,413,404,261,Barley
20,103,38,331,223,38,chile
22,257,69,396,199,220,Rice
15,70,79,618,225,220,Tomato
24,59,53,450,175,227,Wheat
13,43,62,429,376,392,Barley
20,100,38,370,336,37,chile
27,323,76,412,262,56,Rice
14,96,84,630,216,174,Tomato
21,76,58,447,125,274,Wheat
21,48,64,411,388,314,Barley
23,93,40,395,191,21,chile
23,222,71,409,161,312,Rice
16,124,89,584,211,286,Tomato
23,90,54,446,291,195,Wheat
8,43,64,397,349,366,Barley
19,111,36,309,253,20,chile
23,265,63,424,217,133,Rice
14,107,83,474,200,32,Tomato
21,89,54,420,127,277,Wheat
21,43,64,403,332,390,Barley
22,103,32,342,188,44,chile
22,224,62,428,226,207,Rice
14,141,75,585,213,291,Tomato
21,95,53,415,275,229,Wheat
26,46,67,428,357,332,Barley
25,109,31,376,303,31,chile
24,244,67,391,152,319,Rice
15,84,80,535,229,60,Tomato
21,95,57,408,136,251,Wheat
26,50,70,429,377,324,Barley
26,93,34,334,302,37,chile
26,239,66,420,145,316,Rice
16,139,80,507,218,59,Tomato
21,56,54,402,134,221,Wheat
20,46,62,383,401,283,Barley
25,85,37,397,299,26,chile
24,279,67,396,62,328,Rice
13,126,90,574,289,246,Tomato
21,63,51,448,371,244,Wheat
21,49,60,382,396,277,Barley
23,109,35,348,259,20,chile
22,251,72,412,213,73,Rice
14,108,84,571,252,61,Tomato
24,69,56,439,248,276,Wheat
15,44,64,425,373,435,Barley
26,107,37,342,265,45,chile
24,200,68,386,212,113,Rice
15,72,89,546,207,131,Tomato
21,53,59,432,150,268,Wheat
9,48,64,418,412,272,Barley
18,93,34,380,276,24,chile
26,216,63,410,258,76,Rice
14,148,88,474,256,173,Tomato
22,69,52,449,303,206,Wheat
19,44,67,413,442,229,Barley
20,92,31,383,317,25,chile
25,184,76,407,165,128,Rice
13,139,76,544,267,238,Tomato
23,69,50,414,265,210,Wheat
25,46,60,386,372,256,Barley
21,108,40,383,337,39,chile
24,344,76,424,158,193,Rice
13,110,81,539,189,87,Tomato
24,85,58,420,150,276,Wheat
11,50,61,398,321,320,Barley
23,94,36,341,338,17,chile
24,211,64,385,215,209,Rice
13,71,85,636,240,71,Tomato
21,66,53,445,204,211,Wheat
22,49,64,391,337,368,Barley
22,103,33,308,213,22,chile
25,325,76,392,198,93,Rice
13,61,83,584,293,304,Tomato
21,89,54,439,187,218,Wheat
9,44,68,424,343,234,Barley
19,82,37,342,196,45,chile
23,281,71,391,64,87,Rice
13,104,81,561,251,144,Tomato
21,79,60,405,177,257,Wheat
20,47,66,415,339,434,Barley
22,84,36,304,288,26,chile
25,266,68,422,233,259,Rice
16,108,76,531,270,152,Tomato
21,75,50,412,386,225,Wheat
10,49,61,384,426,304,Barley
19,82,36,316,212,25,chile
24,332,69,403,67,287,Rice
13,109,86,508,272,29,Tomato
23,44,59,409,111,225,Wheat
19,50,61,390,300,316,Barley
23,99,32,371,236,24,chile
27,300,76,392,181,326,Rice
14,109,83,561,197,174,Tomato
24,46,53,409,175,231,Wheat
16,48,66,383,365,316,Barley
25,112,35,399,228,25,chile
25,317,61,409,199,117,Rice
13,94,80,504,278,115,Tomato
24,61,60,447,226,207,Wheat
17,49,63,428,449,418,Barley
20,90,33,306,193,42,chile
27,292,65,414,68,114,Rice
15,63,75,643,211,82,Tomato
24,62,58,405,186,284,Wheat
20,46,62,424,280,404,Barley
26,95,38,399,206,27,chile
26,272,74,410,164,135,Rice
16,113,87,591,260,139,Tomato
23,77,50,444,388,262,Wheat
26,50,69,414,358,263,Barley
22,110,38,377,195,28,chile
22,204,73,398,116,163,Rice
15,108,80,537,245,221,Tomato
23,95,52,403,327,267,Wheat
6,41,60,402,405,384,Barley
20,99,31,325,271,35,chile
22,330,74,397,146,319,Rice
13,126,77,490,268,40,Tomato
22,35,58,424,241,268,Wheat
19,42,65,425,422,392,Barley
24,111,36,301,247,44,chile
27,262,72,404,201,145,Rice
14,81,90,537,240,165,Tomato
23,68,57,449,380,261,Wheat
17,45,67,381,357,339,Barley
22,104,40,315,281,33,chile
25,196,60,421,153,253,Rice
16,71,78,457,275,305,Tomato
24,30,56,431,322,206,Wheat
18,42,66,425,287,249,Barley
26,80,38,321,254,37,chile
21,226,60,430,85,126,Rice
16,67,81,463,261,317,Tomato
21,34,55,412,211,290,Wheat
11,40,63,428,393,329,Barley
22,115,30,389,271,40,chile
22,255,79,415,87,217,Rice
13,66,77,641,221,121,Tomato
24,32,53,446,224,245,Wheat
24,43,63,390,313,334,Barley
25,90,31,339,283,44,chile
26,349,75,416,125,282,Rice
16,79,83,501,207,286,Tomato
24,85,54,431,140,226,Wheat
11,46,65,416,433,409,Barley
22,103,40,346,248,25,chile
23,234,80,419,152,59,Rice
16,107,84,451,288,200,Tomato
24,96,50,404,308,222,Wheat
27,49,64,410,432,285,Barley
26,106,32,358,310,33,chile
23,239,75,390,172,117,Rice
14,145,81,619,196,52,Tomato
21,97,55,420,365,195,Wheat
6,42,67,380,379,351,Barley
18,80,39,315,264,26,chile
23,181,78,395,202,268,Rice
16,127,81,642,292,234,Tomato
21,35,56,425,328,223,Wheat
17,42,63,409,294,430,Barley
19,94,40,400,303,21,chile
22,319,76,411,177,222,Rice
14,139,89,649,244,256,Tomato
23,57,57,420,244,199,Wheat
26,48,70,418,424,285,Barley
25,89,38,394,312,44,chile
25,278,77,415,142,75,Rice
15,122,80,608,235,31,Tomato
24,62,53,444,279,195,Wheat
27,42,60,416,355,273,Barley
18,115,32,375,281,36,chile
22,339,60,420,232,154,Rice
15,134,76,538,193,175,Tomato
24,72,54,413,300,216,Wheat
16,43,68,382,300,418,Barley
18,114,32,332,307,24,chile
21,328,75,425,189,110,Rice
13,84,87,647,214,238,Tomato
23,44,55,415,288,273,Wheat
13,48,66,395,360,383,Barley
19,84,39,372,330,44,chile
22,262,77,401,57,77,Rice
13,143,75,457,268,148,Tomato
21,30,57,407,330,195,Wheat
12,41,65,390,394,403,Barley
24,95,37,325,309,41,chile
